serialisation,size,count,shrinking_power
"['->', ['&', ['!', ['&', 'expiratoryPauseButton', ['|', 'PCVExpiratoryPhaseEnd', 'PSVExpiratoryPhaseEnd']]], ['X', ['&', 'expiratoryPauseButton', ['|', 'PCVExpiratoryPhaseEnd', 'PSVExpiratoryPhaseEnd']]]], ['X', ['|', ['V', 'buttonUnPressOr60Seconds', ['|', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], 'buttonUnPressOr60Seconds']], ['G', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]]]",31,1,31
"['->', ['&', ['->', 'selfTestPassed', 'StandByMode'], 'StandByMode'], ['->', ['&', ['->', 'startPCV', ['->', ['&', 'PCVMode', 'startPSV'], ['->', ['&', 'PSVMode', 'runSelfTest'], 'SelfTestMode']]], 'error'], ['->', ['&', 'FailSafeMode', ['&', 'powerOff', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandByMode']]], 'off']]]",31,1,31
"['->', 'resumeVentilation', ['F', ['&', 'SelfTestMode', ['->', ['&', ['&', ['&', ['&', ['&', ['|', 'testPowerSwitchPass', 'testPowerSwitchSkip'], ['|', 'testLeaksPass', 'testLeaksSkip']], ['|', 'testFl2Pass', 'testFl2Skip']], ['|', 'testPSExpPass', 'testPSExpSkip']], ['|', 'testOxygenSensorPass', 'testOxygenSensorSkip']], ['|', 'testAlarmsPass', 'testAlarmsSkip']], 'selfTestPassed']]]]",30,1,30
"['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]]]",29,1,29
"['X', ['F', ['&', 'SelfTestMode', ['->', ['&', ['&', ['&', ['&', ['&', ['|', 'testPowerSwitchPass', 'testPowerSwitchSkip'], ['|', 'testLeaksPass', 'testLeaksSkip']], ['|', 'testFl2Pass', 'testFl2Skip']], ['|', 'testPSExpPass', 'testPSExpSkip']], ['|', 'testOxygenSensorPass', 'testOxygenSensorSkip']], ['|', 'testAlarmsPass', 'testAlarmsSkip']], 'selfTestPassed']]]]",29,1,29
"['G', ['->', ['&', ['!', ['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']]], ['X', ['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']]]], ['X', ['F', 'StartUpMode']]]]",28,1,28
"['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]]",28,1,28
"['&', ['G', ['|', ['!', ['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]], ['X', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]]], ['->', 'FailSafeMode', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]]",28,1,28
"['&', ['G', ['->', ['&', ['!', ['|', 'GUIFailue', ['!', 'GUIConnected']]], ['X', ['|', 'GUIFailue', ['!', 'GUIConnected']]]], ['X', ['F', ['&', 'ventilating', 'highPriorityAlarm']]]]], ['->', ['|', 'GUIFailue', ['!', 'GUIConnected']], ['F', ['&', 'ventilating', 'highPriorityAlarm']]]]",28,1,28
"['&', ['G', ['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], 'initStart']]]], ['->', 'StartUpMode', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], 'initStart']]]",28,1,28
"['&', ['G', ['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]]], ['->', 'powerFailure', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]]",27,1,27
"['->', ['&', ['!', ['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']]], ['X', ['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']]]], ['X', ['F', 'StartUpMode']]]",27,1,27
"['G', ['->', ['&', ['!', 'newPatient'], ['X', 'newPatient']], ['X', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]]]",26,1,26
"['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]]]",26,1,26
"['->', ['&', ['!', 'newPatient'], ['X', 'newPatient']], ['X', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]]",25,1,25
"['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]]",25,1,25
"['&', ['G', ['->', ['&', ['!', ['>', 'P_insp', 'MaxP_insp']], ['X', ['>', 'P_insp', 'MaxP_insp']]], ['X', ['F', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]]], ['->', ['>', 'P_insp', 'MaxP_insp'], ['F', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]]",25,1,25
"['->', ['&', ['->', 'startPCV', ['->', ['&', 'PCVMode', 'startPSV'], ['->', ['&', 'PSVMode', 'runSelfTest'], 'SelfTestMode']]], 'error'], ['->', ['&', 'FailSafeMode', ['&', 'powerOff', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandByMode']]], 'off']]",25,1,25
"['&', ['!', ['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']]], ['X', ['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']]]]",23,1,23
"['G', ['->', ['&', ['!', 'off'], ['X', 'off']], ['X', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]]]",23,1,23
"['G', ['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]]]",23,1,23
"['&', ['G', ['->', ['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']], ['X', ['F', ['&', ['&', 'startMonitoring', 'startReportingHealthParams'], 'StandbyMode']]]]], ['->', 'selfTestPassed', ['F', ['&', ['&', 'startMonitoring', 'startReportingHealthParams'], 'StandbyMode']]]]",23,1,23
"['->', 'PCVMode', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]",22,1,22
"['->', ['&', ['!', 'off'], ['X', 'off']], ['X', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]]",22,1,22
"['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]]",22,1,22
"['G', ['->', ['&', ['!', 'apnea'], ['X', 'apnea']], ['X', ['F', ['&', ['&', ['&', 'PCVMode', ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]]]]]",22,1,22
"['->', ['&', 'expiratoryPauseButton', ['|', 'PCVExpiratoryPhaseEnd', 'PSVExpiratoryPhaseEnd']], ['|', ['V', 'buttonUnPressOr60Seconds', ['|', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], 'buttonUnPressOr60Seconds']], ['G', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]]",22,1,22
"['G', ['->', ['&', ['!', ['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']]], ['X', ['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']]]], ['X', ['F', 'paramAlarm_V']]]]",22,1,22
"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]]]",21,1,21
"['&', ['G', ['->', ['&', ['!', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']], ['X', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']]], ['X', ['F', 'leakCompensationActive']]]], ['->', ['&', 'leakCompensationEnable', 'MinPEEPAlarm'], ['F', 'leakCompensationActive']]]",21,1,21
"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPowerSwitchPass', 'testPowerSwitchFail'], 'testPowerSwitchSkip']]]]]",21,1,21
"['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]",21,1,21
"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]]]",21,1,21
"['&', ['G', ['->', ['&', ['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']], ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]], ['X', ['F', 'breathingCycleStart']]]], ['->', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV'], ['F', 'breathingCycleStart']]]",21,1,21
"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]]]",21,1,21
"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPSExpPass', 'testPSExpFail'], 'testPSExpSkip']]]]]",21,1,21
"['->', ['&', ['!', 'apnea'], ['X', 'apnea']], ['X', ['F', ['&', ['&', ['&', 'PCVMode', ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]]]]",21,1,21
"['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['->', ['|', 'breathingCycleDone', 'patientBreathingRequest'], 'breathingCycleStart']]]]]",21,1,21
"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testFl2Pass', 'testFl2Fail'], 'testFl2Skip']]]]]",21,1,21
"['->', ['&', ['!', ['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']]], ['X', ['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']]]], ['X', ['F', 'paramAlarm_V']]]",21,1,21
"['->', 'newPatient', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]",20,1,20
"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]]",20,1,20
"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPowerSwitchPass', 'testPowerSwitchFail'], 'testPowerSwitchSkip']]]]",20,1,20
"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]]",20,1,20
"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]]",20,1,20
"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPSExpPass', 'testPSExpFail'], 'testPSExpSkip']]]]",20,1,20
"['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['->', ['|', 'breathingCycleDone', 'patientBreathingRequest'], 'breathingCycleStart']]]]",20,1,20
"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testFl2Pass', 'testFl2Fail'], 'testFl2Skip']]]]",20,1,20
"['X', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]",19,1,19
"['G', ['|', ['!', ['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]], ['X', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]]]",19,1,19
"['->', 'PCVMode', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]",19,1,19
"['&', ['G', ['->', ['&', ['!', 'startUpDone'], ['X', 'startUpDone']], ['X', ['F', ['|', 'newPatient', 'resumeVentilation']]]]], ['->', 'startUpDone', ['F', ['|', 'newPatient', 'resumeVentilation']]]]",19,1,19
"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]]]",19,1,19
"['|', ['!', ['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]], ['X', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]]",18,1,18
"['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]",18,1,18
"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]]",18,1,18
"['G', ['->', ['&', ['!', ['|', 'GUIFailue', ['!', 'GUIConnected']]], ['X', ['|', 'GUIFailue', ['!', 'GUIConnected']]]], ['X', ['F', ['&', 'ventilating', 'highPriorityAlarm']]]]]",18,1,18
"['->', 'off', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]",17,1,17
"['G', ['|', ['!', ['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]], ['X', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]]]",17,1,17
"['X', ['|', ['V', 'buttonUnPressOr60Seconds', ['|', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], 'buttonUnPressOr60Seconds']], ['G', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]]",17,1,17
"['->', ['&', ['!', ['|', 'GUIFailue', ['!', 'GUIConnected']]], ['X', ['|', 'GUIFailue', ['!', 'GUIConnected']]]], ['X', ['F', ['&', 'ventilating', 'highPriorityAlarm']]]]",17,1,17
"['G', ['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], 'initStart']]]]",17,1,17
"['&', ['!', ['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']]], ['X', ['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']]]]",17,1,17
"['G', ['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]]]",16,1,16
"['X', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]",16,1,16
"['->', 'StartUpMode', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]",16,1,16
"['|', ['!', ['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]], ['X', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]]",16,1,16
"['->', 'apnea', ['F', ['&', ['&', ['&', 'PCVMode', ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]]]",16,1,16
"['|', ['U', ['!', ['&', ['!', ['|', 'PSVMode', 'PCVMode']], ['X', ['|', 'PSVMode', 'PCVMode']]]], 'enterAlarmThresholds'], ['|', 'PSVMode', 'PCVMode']]",16,1,16
"['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], 'initStart']]]",16,1,16
"['G', ['->', ['&', ['!', ['>', 'P_insp', 'MaxP_insp']], ['X', ['>', 'P_insp', 'MaxP_insp']]], ['X', ['F', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]]]",16,1,16
"['&', ['G', ['->', ['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']], ['X', ['F', 'loadLastParams']]]], ['->', 'resumeVentilation', ['F', 'loadLastParams']]]",15,1,15
"['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'preUseCheckDone'], ['X', 'preUseCheckDone']], ['X', ['F', 'logPreUseCheck']]]], ['->', 'preUseCheckDone', ['F', 'logPreUseCheck']]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'patientBreathTrigger'], ['X', 'patientBreathTrigger']], ['X', ['F', 'breathingTimerReset']]]], ['->', 'patientBreathTrigger', ['F', 'breathingTimerReset']]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'powerSupplyChanged'], ['X', 'powerSupplyChanged']], ['X', ['F', 'logPowerSupply']]]], ['->', 'powerSupplyChanged', ['F', 'logPowerSupply']]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'gasSupplyFailure'], ['X', 'gasSupplyFailure']], ['X', ['F', 'patientSafe']]]], ['->', 'gasSupplyFailure', ['F', 'patientSafe']]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'patientChanged'], ['X', 'patientChanged']], ['X', ['F', 'logPatientChange']]]], ['->', 'patientChanged', ['F', 'logPatientChange']]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['F', 'patientSafe']]]], ['->', 'powerFailure', ['F', 'patientSafe']]]",15,1,15
"['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'alarmSettingsChanged'], ['X', 'alarmSettingsChanged']], ['X', ['F', 'logAlarmSettings']]]], ['->', 'alarmSettingsChanged', ['F', 'logAlarmSettings']]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'ventilatorSettingsChanged'], ['X', 'ventilatorSettingsChanged']], ['X', ['F', 'logVentilatorSettings']]]], ['->', 'ventilatorSettingsChanged', ['F', 'logVentilatorSettings']]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']], ['X', ['F', 'StandbyMode']]]], ['->', 'selfTestPassed', ['F', 'StandbyMode']]]",15,1,15
"['&', ['G', ['->', ['&', ['!', 'apnea'], ['X', 'apnea']], ['X', ['F', 'apneaAlarm']]]], ['->', 'apnea', ['F', 'apneaAlarm']]]",15,1,15
"['X', ['F', ['&', ['&', ['&', 'PCVMode', ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]]]",15,1,15
"['->', ['&', ['!', ['>', 'P_insp', 'MaxP_insp']], ['X', ['>', 'P_insp', 'MaxP_insp']]], ['X', ['F', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]]",15,1,15
"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]",14,1,14
"['G', ['->', ['&', ['!', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']], ['X', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']]], ['X', ['F', 'leakCompensationActive']]]]",14,1,14
"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPowerSwitchPass', 'testPowerSwitchFail'], 'testPowerSwitchSkip']]]",14,1,14
"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]",14,1,14
"['G', ['->', ['&', ['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']], ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]], ['X', ['F', 'breathingCycleStart']]]]",14,1,14
"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]",14,1,14
"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPSExpPass', 'testPSExpFail'], 'testPSExpSkip']]]",14,1,14
"['->', 'PCVMode', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['->', ['|', 'breathingCycleDone', 'patientBreathingRequest'], 'breathingCycleStart']]]",14,1,14
"['G', ['->', ['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']], ['X', ['F', ['&', ['&', 'startMonitoring', 'startReportingHealthParams'], 'StandbyMode']]]]]",14,1,14
"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testFl2Pass', 'testFl2Fail'], 'testFl2Skip']]]",14,1,14
"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]",13,1,13
"['->', ['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']], ['F', 'StartUpMode']]",13,1,13
"['->', ['&', ['!', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']], ['X', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']]], ['X', ['F', 'leakCompensationActive']]]",13,1,13
"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPowerSwitchPass', 'testPowerSwitchFail'], 'testPowerSwitchSkip']]]",13,1,13
"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]",13,1,13
"['->', ['&', ['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']], ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]], ['X', ['F', 'breathingCycleStart']]]",13,1,13
"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]",13,1,13
